"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","pos2_person_id","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pos1_person_id","pos2_person_id","pos3_person_id","pos4_person_id","pos5_person_id","pos6_person_id","pos7_person_id","pos8_person_id","pos9_person_id","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number"
"FF","2017-11-01","96.2","-1.8966","5.9550","Charlie Morton",523253,450203,"null","foul",,,,,"2","null","W","R","R","LAD","HOU","S","null","null",2,1,2017,"-1.1789","0.9917","-0.0120","3.2344","null","null","null",1,8,"Bot","null","null",,,435263,,"171102_034226",,,,,,,"3.4085","1.5819","null","null","null","94.8280","2120","5.7380",526517,450203,435263,493329,514888,608324,621043,503556,457727,543807,"54.7618","0.000","0.000","null","null","null","null","null",68,"4"
"FF","2017-11-01","96.4","-1.9494","6.2976","Charlie Morton",523253,450203,"null","ball",,,,,"12","null","W","R","R","LAD","HOU","B","null","null",1,1,2017,"-1.3242","1.6268","0.1060","3.5965","null","null","null",1,8,"Bot","null","null",,,435263,,"171102_034203",,,,,,,"3.4595","1.7049","null","null","null","95.1870","2168","5.8750",526517,450203,435263,493329,514888,608324,621043,503556,457727,543807,"54.6242","0.000","0.000","null","null","null","null","null",68,"3"
"FF","2017-11-01","96.1","-1.8557","5.8962","Charlie Morton",523253,450203,"null","ball",,,,,"9","null","W","R","R","LAD","HOU","B","null","null",0,1,2017,"-0.9400","0.9646","0.5568","2.0540","null","null","null",1,8,"Bot","null","null",,,435263,,"171102_034141",,,,,,,"3.4595","1.6844","null","null","null","94.7220","2124","5.8250",526517,450203,435263,493329,514888,608324,621043,503556,457727,543807,"54.6746","0.000","0.000","null","null","null","null","null",68,"2"
"FT","2017-11-01","95.9","-1.9745","5.6957","Charlie Morton",523253,450203,"null","called_strike",,,,,"3","null","W","R","R","LAD","HOU","S","null","null",0,0,2017,"-1.1080","0.5405","0.3153","3.0879","null","null","null",1,8,"Bot","null","null",,,435263,,"171102_034120",,,,,,,"3.5106","1.7149","null","null","null","94.7110","2152","5.7120",526517,450203,435263,493329,514888,608324,621043,503556,457727,543807,"54.7872","0.000","0.000","null","null","null","null","null",68,"1"
"CU","2017-11-01","81.2","-1.9793","5.6600","Charlie Morton",592626,450203,"strikeout","foul_tip",,,,,"14","Joc Pederson strikes out on a foul tip.  ","W","L","R","LAD","HOU","S","null","null",0,2,2017,"1.8146","-0.6249","1.1459","2.1708","null","null","null",0,8,"Bot","null","null",,,435263,,"171102_034044",,,,,,,"3.3261","1.5606","null","null","null","78.8990","2990","5.4020",526517,450203,435263,493329,514888,608324,621043,503556,457727,543807,"55.0975","0.000","0.000","0.00",1,0,0,"null",67,"3"
"CU","2017-11-01","81.3","-2.0480","5.7879","Charlie Morton",592626,450203,"null","swinging_strike",,,,,"9","null","W","L","R","LAD","HOU","S","null","null",0,1,2017,"1.8253","-0.2380","0.5759","2.0428","null","null","null",0,8,"Bot","null","null",,,435263,,"171102_034010",,,,,,,"3.3056","1.6426","null","null","null","78.5460","3051","5.1480",526517,450203,435263,493329,514888,608324,621043,503556,457727,543807,"55.3514","0.000","0.000","null","null","null","null","null",67,"2"
"FF","2017-11-01","95.9","-1.9320","6.1987","Charlie Morton",592626,450203,"null","called_strike",,,,,"2","null","W","L","R","LAD","HOU","S","null","null",0,0,2017,"-1.3506","1.4356","-0.0195","3.0215","null","null","null",0,8,"Bot","null","null",,,435263,,"171102_033944",,,,,,,"3.5512","1.7548","null","null","null","94.6810","2080","5.9590",526517,450203,435263,493329,514888,608324,621043,503556,457727,543807,"54.5404","0.000","0.000","null","null","null","null","null",67,"1"
"CH","2017-11-01","84.1","2.4321","5.5661","Alex Wood",503556,622072,"field_out","hit_into_play",,,,,"14","Marwin Gonzalez grounds out, third baseman Justin Turner to first baseman Cody Bellinger.  ","W","R","L","LAD","HOU","X","5","ground_ball",2,2,2017,"1.8390","1.1839","1.2242","1.3205","null","null","null",2,8,"Top","107.40","164.25",,,605131,,"171102_033618",,,,,,,"3.7538","1.8665","3","57.3","-22.7290","83.6750","1608","6.1140",526517,622072,605131,641355,523253,457759,608369,592626,621035,624577,"54.3855","0.075","0.072","0.00",1,0,0,1,66,"7"
"KC","2017-11-01","83.4","2.4059","5.5125","Alex Wood",503556,622072,"null","foul",,,,,"12","null","W","R","L","LAD","HOU","S","null","null",2,2,2017,"0.2403","0.1758","1.1337","3.1657","null","null","null",2,8,"Top","null","null",,,605131,,"171102_033553",,,,,,,"3.7948","1.8460","12","41.7","-10.8555","82.7840","null","5.7940",526517,622072,605131,641355,523253,457759,608369,592626,621035,624577,"54.7061","0.000","0.000","null","null","null","null",1,66,"6"
"CH","2017-11-01","84.5","2.3338","5.6230","Alex Wood",503556,622072,"null","foul",,,,,"14","null","W","R","L","LAD","HOU","S","null","null",2,2,2017,"1.6469","0.8554","1.4386","2.1097","null","null","null",2,8,"Top","null","null",,,605131,,"171102_033524",,,,,,,"3.7538","1.8665","5","67.7","-21.2646","83.5210","1576","6.0230",526517,622072,605131,641355,523253,457759,608369,592626,621035,624577,"54.4761","0.000","0.000","null","null","null","null",2,66,"5"
